target_active_sessions,repetition,deadline_ms,grouping,threshold_k,horizon_s,mean_active_sessions,event_count,fixed_window_eligible_share,exact_optimal_share,local_upper_share,exact_accelerated_event_count,exact_batch_count,alignment_gap_closure,solver_elapsed_s,algorithm
10000,0,25,pooled,64,60.0,9997.073338683264,65544,0.0,0.0,0.0,0,0,,0.13307919492945075,unit_interval_monotone_dp
10000,0,25,pooled,128,60.0,9997.073338683264,65544,0.0,0.0,0.0,0,0,,0.129539733286947,unit_interval_monotone_dp
10000,0,25,pooled,256,60.0,9997.073338683264,65544,0.0,0.0,0.0,0,0,,0.13050835486501455,unit_interval_monotone_dp
10000,0,25,route_key,32,60.0,9997.073338683264,65544,0.0,0.0,0.0,0,0,,0.12701653921976686,unit_interval_monotone_dp
10000,0,25,route_key,64,60.0,9997.073338683264,65544,0.0,0.0,0.0,0,0,,0.13086241018027067,unit_interval_monotone_dp
10000,0,25,route_key,128,60.0,9997.073338683264,65544,0.0,0.0,0.0,0,0,,0.13236657762899995,unit_interval_monotone_dp
10000,0,25,route_key,256,60.0,9997.073338683264,65544,0.0,0.0,0.0,0,0,,0.12754690693691373,unit_interval_monotone_dp
10000,0,50,event_class,32,60.0,9997.073338683264,65544,0.27384657634566095,0.559959721713658,0.6518064201147321,36702,1058,0.75699350098898,0.14054075442254543,unit_interval_monotone_dp
10000,0,50,event_class,64,60.0,9997.073338683264,65544,0.0,0.0,0.0,0,0,,0.12946943985298276,unit_interval_monotone_dp
10000,0,50,event_class,128,60.0,9997.073338683264,65544,0.0,0.0,0.0,0,0,,0.13069126475602388,unit_interval_monotone_dp
10000,0,50,event_class,256,60.0,9997.073338683264,65544,0.0,0.0,0.0,0,0,,0.13190117105841637,unit_interval_monotone_dp
10000,0,50,pooled,32,60.0,9997.073338683264,65544,1.0,1.0,1.0,65544,1178,,0.17216916615143418,unit_interval_monotone_dp
10000,0,50,pooled,64,60.0,9997.073338683264,65544,0.14545953863053826,0.40325582814597827,0.5003814231661174,26431,389,0.7263465589132957,0.13564789528027177,unit_interval_monotone_dp
10000,0,50,pooled,128,60.0,9997.073338683264,65544,0.0,0.0,0.0,0,0,,0.12786934711039066,unit_interval_monotone_dp
10000,0,50,pooled,256,60.0,9997.073338683264,65544,0.0,0.0,0.0,0,0,,0.13088737288489938,unit_interval_monotone_dp
10000,0,50,route_key,32,60.0,9997.073338683264,65544,0.108903942389845,0.2376113755645063,0.2809410472354449,15574,450,0.7481376374600923,0.13248579716309905,unit_interval_monotone_dp
10000,0,50,route_key,64,60.0,9997.073338683264,65544,0.0,0.0,0.0,0,0,,0.1295225997455418,unit_interval_monotone_dp
10000,0,50,route_key,128,60.0,9997.073338683264,65544,0.0,0.0,0.0,0,0,,0.12683143792673945,unit_interval_monotone_dp
10000,0,50,route_key,256,60.0,9997.073338683264,65544,0.0,0.0,0.0,0,0,,0.1315934993326664,unit_interval_monotone_dp
10000,0,100,event_class,32,60.0,9997.073338683264,65544,0.993058098376663,0.9943854509947516,0.9943854509947516,65176,1180,1.0,0.17001716094091535,unit_interval_monotone_dp
10000,0,100,event_class,64,60.0,9997.073338683264,65544,0.14735139753448065,0.3894788233858172,0.4738496277309899,25528,377,0.741588785046729,0.13564314832910895,unit_interval_monotone_dp
10000,0,100,event_class,128,60.0,9997.073338683264,65544,0.0,0.0,0.0,0,0,,0.1298999642021954,unit_interval_monotone_dp
10000,0,100,event_class,256,60.0,9997.073338683264,65544,0.0,0.0,0.0,0,0,,0.12832691334187984,unit_interval_monotone_dp
10000,0,100,pooled,32,60.0,9997.073338683264,65544,1.0,1.0,1.0,65544,595,,0.1719630640000105,unit_interval_monotone_dp
10000,0,100,pooled,64,60.0,9997.073338683264,65544,1.0,1.0,1.0,65544,595,,0.1694327760487795,unit_interval_monotone_dp
10000,0,100,pooled,128,60.0,9997.073338683264,65544,0.06279751006957159,0.21342914683266204,0.2717716343219822,13989,105,0.7208147769584579,0.13228511717170477,unit_interval_monotone_dp
10000,0,100,pooled,256,60.0,9997.073338683264,65544,0.0,0.0,0.0,0,0,,0.13291366212069988,unit_interval_monotone_dp
10000,0,100,route_key,32,60.0,9997.073338683264,65544,0.48462101794214574,0.495422922006591,0.4976504332967167,32472,616,0.8290398126463701,0.14791336515918374,unit_interval_monotone_dp
10000,0,100,route_key,64,60.0,9997.073338683264,65544,0.05332295862321494,0.14098925912364213,0.17360856829000365,9241,137,0.7288178589548453,0.1338674328289926,unit_interval_monotone_dp
10000,0,100,route_key,128,60.0,9997.073338683264,65544,0.0,0.0,0.0,0,0,,0.1296159909106791,unit_interval_monotone_dp
10000,0,100,route_key,256,60.0,9997.073338683264,65544,0.0,0.0,0.0,0,0,,0.1308175721205771,unit_interval_monotone_dp
10000,0,250,event_class,32,60.0,9997.073338683264,65544,0.9943854509947516,0.9943854509947516,0.9943854509947516,65176,478,,0.1659659631550312,unit_interval_monotone_dp
10000,0,250,event_class,64,60.0,9997.073338683264,65544,0.9943854509947516,0.9943854509947516,0.9943854509947516,65176,478,,0.1679298779927194,unit_interval_monotone_dp
10000,0,250,event_class,128,60.0,9997.073338683264,65544,0.7782253142926889,0.9555413157573538,0.9793726351763701,62630,459,0.8815230582524269,0.15759815601632,unit_interval_monotone_dp
10000,0,250,event_class,256,60.0,9997.073338683264,65544,0.0,0.0,0.0,0,0,,0.12787227798253298,unit_interval_monotone_dp
10000,0,250,pooled,32,60.0,9997.073338683264,65544,1.0,1.0,1.0,65544,240,,0.1741828890517354,unit_interval_monotone_dp
10000,0,250,pooled,64,60.0,9997.073338683264,65544,1.0,1.0,1.0,65544,240,,0.16846787789836526,unit_interval_monotone_dp
10000,0,250,pooled,128,60.0,9997.073338683264,65544,1.0,1.0,1.0,65544,240,,0.16590618528425694,unit_interval_monotone_dp
10000,0,250,pooled,256,60.0,9997.073338683264,65544,0.8685158061760039,0.9943549371414622,0.9982759672891492,65174,243,0.9697824808935918,0.16416053706780076,unit_interval_monotone_dp
10000,0,250,route_key,32,60.0,9997.073338683264,65544,0.6646832662028561,0.6651104601489076,0.6651104601489076,43594,475,1.0,0.15123147517442703,unit_interval_monotone_dp
10000,0,250,route_key,64,60.0,9997.073338683264,65544,0.49415659709508114,0.5155925790308801,0.5248840473575003,33794,272,0.6976166832174804,0.1469869497232139,unit_interval_monotone_dp
10000,0,250,route_key,128,60.0,9997.073338683264,65544,0.3365067740754302,0.4442054192603442,0.46739594776028315,29115,216,0.8228231728639702,0.13706967700272799,unit_interval_monotone_dp
10000,0,250,route_key,256,60.0,9997.073338683264,65544,0.0,0.0,0.0,0,0,,0.12425690609961748,unit_interval_monotone_dp
10000,1,10,event_class,32,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.13509218115359545,unit_interval_monotone_dp
10000,1,10,event_class,64,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.13063296303153038,unit_interval_monotone_dp
10000,1,10,event_class,128,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.13134563900530338,unit_interval_monotone_dp
10000,1,10,event_class,256,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.1315821330063045,unit_interval_monotone_dp
10000,1,10,pooled,32,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.1290251649916172,unit_interval_monotone_dp
10000,1,10,pooled,64,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.1280644154176116,unit_interval_monotone_dp
10000,1,10,pooled,128,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.12810899503529072,unit_interval_monotone_dp
10000,1,10,pooled,256,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.1288118758238852,unit_interval_monotone_dp
10000,1,10,route_key,32,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.12815031222999096,unit_interval_monotone_dp
10000,1,10,route_key,64,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.13236396200954914,unit_interval_monotone_dp
10000,1,10,route_key,128,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.1256393543444574,unit_interval_monotone_dp
10000,1,10,route_key,256,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.12378900032490492,unit_interval_monotone_dp
10000,1,25,event_class,32,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.12713771499693394,unit_interval_monotone_dp
10000,1,25,event_class,64,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.13148654019460082,unit_interval_monotone_dp
10000,1,25,event_class,128,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.12957465089857578,unit_interval_monotone_dp
10000,1,25,event_class,256,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.128026164136827,unit_interval_monotone_dp
10000,1,25,pooled,32,60.0,10136.979237585405,66597,0.28788083547306936,0.6067390422992026,0.7062480291905041,40407,1165,0.7621491637355536,0.14349457016214728,unit_interval_monotone_dp
10000,1,25,pooled,64,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.131675039883703,unit_interval_monotone_dp
10000,1,25,pooled,128,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.1287982938811183,unit_interval_monotone_dp
10000,1,25,pooled,256,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.13036786299198866,unit_interval_monotone_dp
10000,1,25,route_key,32,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.13204370718449354,unit_interval_monotone_dp
10000,1,25,route_key,64,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.12906036898493767,unit_interval_monotone_dp
10000,1,25,route_key,128,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.12613892322406173,unit_interval_monotone_dp
10000,1,25,route_key,256,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.12475665519014001,unit_interval_monotone_dp
10000,1,50,event_class,32,60.0,10136.979237585405,66597,0.28944246737841045,0.5913479586167545,0.6898809255672177,39382,1135,0.7539373031348433,0.1406712168827653,unit_interval_monotone_dp
10000,1,50,event_class,64,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.12788248201832175,unit_interval_monotone_dp
10000,1,50,event_class,128,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.1269275238737464,unit_interval_monotone_dp
10000,1,50,event_class,256,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.1289468021132052,unit_interval_monotone_dp
10000,1,50,pooled,32,60.0,10136.979237585405,66597,1.0,1.0,1.0,66597,1180,,0.17064804816618562,unit_interval_monotone_dp
10000,1,50,pooled,64,60.0,10136.979237585405,66597,0.16051774103938615,0.4323317867171194,0.531285193026713,28792,424,0.7331119390895837,0.1445953520014882,unit_interval_monotone_dp
10000,1,50,pooled,128,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.1306373719125986,unit_interval_monotone_dp
10000,1,50,pooled,256,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.13296375004574656,unit_interval_monotone_dp
10000,1,50,route_key,32,60.0,10136.979237585405,66597,0.09399822814841509,0.2297400783819091,0.2772647416550295,15300,443,0.7406800491601802,0.13486230187118053,unit_interval_monotone_dp
10000,1,50,route_key,64,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.13172720419242978,unit_interval_monotone_dp
10000,1,50,route_key,128,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.1301873647607863,unit_interval_monotone_dp
10000,1,50,route_key,256,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.12647781427949667,unit_interval_monotone_dp
10000,1,100,event_class,32,60.0,10136.979237585405,66597,0.9940387705151884,0.9944892412571137,0.9944892412571137,66230,1179,1.0,0.1662675072439015,unit_interval_monotone_dp
10000,1,100,event_class,64,60.0,10136.979237585405,66597,0.16733486493385588,0.4203792963647011,0.5071850083337087,27996,411,0.7445765033358369,0.13746803300455213,unit_interval_monotone_dp
10000,1,100,event_class,128,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.1273580058477819,unit_interval_monotone_dp
10000,1,100,event_class,256,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.12621189700439572,unit_interval_monotone_dp
10000,1,100,pooled,32,60.0,10136.979237585405,66597,1.0,1.0,1.0,66597,595,,0.16867197072133422,unit_interval_monotone_dp
10000,1,100,pooled,64,60.0,10136.979237585405,66597,1.0,1.0,1.0,66597,595,,0.1751788598485291,unit_interval_monotone_dp
10000,1,100,pooled,128,60.0,10136.979237585405,66597,0.05917683979758848,0.23583644908929832,0.30794179918014325,15706,118,0.7101466771292329,0.13385151326656342,unit_interval_monotone_dp
10000,1,100,pooled,256,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.13100613886490464,unit_interval_monotone_dp
10000,1,100,route_key,32,60.0,10136.979237585405,66597,0.47691337447632776,0.4875444839857651,0.48958661801582654,32469,616,0.8388625592417053,0.1455142581835389,unit_interval_monotone_dp
10000,1,100,route_key,64,60.0,10136.979237585405,66597,0.031818250071324536,0.1262068861960749,0.15418111926963676,8405,125,0.7713829917781323,0.12699363008141518,unit_interval_monotone_dp
10000,1,100,route_key,128,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.12508000386878848,unit_interval_monotone_dp
10000,1,100,route_key,256,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.12554922699928284,unit_interval_monotone_dp
10000,1,250,event_class,32,60.0,10136.979237585405,66597,0.9944892412571137,0.9944892412571137,0.9944892412571137,66230,478,,0.17185532813891768,unit_interval_monotone_dp
10000,1,250,event_class,64,60.0,10136.979237585405,66597,0.9944892412571137,0.9944892412571137,0.9944892412571137,66230,478,,0.16924781072884798,unit_interval_monotone_dp
10000,1,250,event_class,128,60.0,10136.979237585405,66597,0.8113728846644743,0.9669654789254771,0.9816207937294473,64397,463,0.9139177985535365,0.16292194603011012,unit_interval_monotone_dp
10000,1,250,event_class,256,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.12652635294944048,unit_interval_monotone_dp
10000,1,250,pooled,32,60.0,10136.979237585405,66597,1.0,1.0,1.0,66597,240,,0.1721981749869883,unit_interval_monotone_dp
10000,1,250,pooled,64,60.0,10136.979237585405,66597,1.0,1.0,1.0,66597,240,,0.1674325680360198,unit_interval_monotone_dp
10000,1,250,pooled,128,60.0,10136.979237585405,66597,1.0,1.0,1.0,66597,240,,0.1658394793048501,unit_interval_monotone_dp
10000,1,250,pooled,256,60.0,10136.979237585405,66597,0.9249665900866405,0.9996846704806522,0.9999549529258075,66576,242,0.9963956748097708,0.16823008377104998,unit_interval_monotone_dp
10000,1,250,route_key,32,60.0,10136.979237585405,66597,0.6574170007658002,0.6574170007658002,0.6574170007658002,43782,475,,0.15207753889262676,unit_interval_monotone_dp
10000,1,250,route_key,64,60.0,10136.979237585405,66597,0.4867936994158896,0.5120050452723096,0.5224859978677718,34098,277,0.7063525452250745,0.14444223791360855,unit_interval_monotone_dp
10000,1,250,route_key,128,60.0,10136.979237585405,66597,0.3218913764884304,0.44644653663077916,0.4611018514347493,29732,222,0.8947254880811132,0.13630890008062124,unit_interval_monotone_dp
10000,1,250,route_key,256,60.0,10136.979237585405,66597,0.0,0.0,0.0,0,0,,0.12360663386061788,unit_interval_monotone_dp
10000,2,10,event_class,32,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.13021531887352467,unit_interval_monotone_dp
10000,2,10,event_class,64,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12586029386147857,unit_interval_monotone_dp
10000,2,10,event_class,128,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12446304690092802,unit_interval_monotone_dp
10000,2,10,event_class,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12275635078549385,unit_interval_monotone_dp
10000,2,10,pooled,32,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12381383078172803,unit_interval_monotone_dp
10000,2,10,pooled,64,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12442203005775809,unit_interval_monotone_dp
10000,2,10,pooled,128,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.1264491891488433,unit_interval_monotone_dp
10000,2,10,pooled,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12453364906832576,unit_interval_monotone_dp
10000,2,10,route_key,32,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12572875386103988,unit_interval_monotone_dp
10000,2,10,route_key,64,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12253311090171337,unit_interval_monotone_dp
10000,2,10,route_key,128,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12420941377058625,unit_interval_monotone_dp
10000,2,10,route_key,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12033909698948264,unit_interval_monotone_dp
10000,2,25,event_class,32,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.1298684449866414,unit_interval_monotone_dp
10000,2,25,event_class,64,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12601196486502886,unit_interval_monotone_dp
10000,2,25,event_class,128,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12785632722079754,unit_interval_monotone_dp
10000,2,25,event_class,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12556873029097915,unit_interval_monotone_dp
10000,2,25,pooled,32,60.0,9959.50773331985,63903,0.23034912288937923,0.5246076084064911,0.6196892164687103,33524,971,0.7557877813504825,0.1368545861914754,unit_interval_monotone_dp
10000,2,25,pooled,64,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12936082808300853,unit_interval_monotone_dp
10000,2,25,pooled,128,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12658901000395417,unit_interval_monotone_dp
10000,2,25,pooled,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12923224596306682,unit_interval_monotone_dp
10000,2,25,route_key,32,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12458095792680979,unit_interval_monotone_dp
10000,2,25,route_key,64,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12530494295060635,unit_interval_monotone_dp
10000,2,25,route_key,128,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12477207602933049,unit_interval_monotone_dp
10000,2,25,route_key,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.11937289172783494,unit_interval_monotone_dp
10000,2,50,event_class,32,60.0,9959.50773331985,63903,0.20466957732813795,0.48972661690374475,0.5794720122685946,31295,907,0.7605527952903846,0.13301887083798647,unit_interval_monotone_dp
10000,2,50,event_class,64,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12356153689324856,unit_interval_monotone_dp
10000,2,50,event_class,128,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12252640025690198,unit_interval_monotone_dp
10000,2,50,event_class,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12907127616927028,unit_interval_monotone_dp
10000,2,50,pooled,32,60.0,9959.50773331985,63903,0.9985603179819413,1.0,1.0,63903,1179,1.0,0.16797087714076042,unit_interval_monotone_dp
10000,2,50,pooled,64,60.0,9959.50773331985,63903,0.10287466942084096,0.32436661815564216,0.4082437444251444,20728,307,0.7253254073998155,0.12887776689603925,unit_interval_monotone_dp
10000,2,50,pooled,128,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12536472687497735,unit_interval_monotone_dp
10000,2,50,pooled,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12709507113322616,unit_interval_monotone_dp
10000,2,50,route_key,32,60.0,9959.50773331985,63903,0.07320470087476331,0.20003755692221023,0.2397696508771106,12783,372,0.7614618564449458,0.1302090692333877,unit_interval_monotone_dp
10000,2,50,route_key,64,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12682700296863914,unit_interval_monotone_dp
10000,2,50,route_key,128,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12423633132129908,unit_interval_monotone_dp
10000,2,50,route_key,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12537633813917637,unit_interval_monotone_dp
10000,2,100,event_class,32,60.0,9959.50773331985,63903,0.9928485360624697,0.9942256232101779,0.9942256232101779,63534,1179,1.0,0.1626374451443553,unit_interval_monotone_dp
10000,2,100,event_class,64,60.0,9959.50773331985,63903,0.10919675132622882,0.3125361876594213,0.38171916811417306,19972,297,0.746138386448464,0.12846459168940783,unit_interval_monotone_dp
10000,2,100,event_class,128,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.1269473540596664,unit_interval_monotone_dp
10000,2,100,event_class,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.128129072021693,unit_interval_monotone_dp
10000,2,100,pooled,32,60.0,9959.50773331985,63903,1.0,1.0,1.0,63903,595,,0.16488037491217256,unit_interval_monotone_dp
10000,2,100,pooled,64,60.0,9959.50773331985,63903,1.0,1.0,1.0,63903,595,,0.1658751587383449,unit_interval_monotone_dp
10000,2,100,pooled,128,60.0,9959.50773331985,63903,0.02470932507081045,0.13783390451152527,0.166345867956121,8808,67,0.7986962766545133,0.12744289822876453,unit_interval_monotone_dp
10000,2,100,pooled,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12430530460551381,unit_interval_monotone_dp
10000,2,100,route_key,32,60.0,9959.50773331985,63903,0.48407742985462343,0.4943116911569097,0.49612694239707056,31588,612,0.8493506493506504,0.14567400701344013,unit_interval_monotone_dp
10000,2,100,route_key,64,60.0,9959.50773331985,63903,0.032032924901804295,0.10969751028903181,0.13495454047540803,7010,105,0.7545993614109776,0.1259204768575728,unit_interval_monotone_dp
10000,2,100,route_key,128,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12402576999738812,unit_interval_monotone_dp
10000,2,100,route_key,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.1223965841345489,unit_interval_monotone_dp
10000,2,250,event_class,32,60.0,9959.50773331985,63903,0.9942256232101779,0.9942256232101779,0.9942256232101779,63534,477,,0.16328201768919826,unit_interval_monotone_dp
10000,2,250,event_class,64,60.0,9959.50773331985,63903,0.9942256232101779,0.9942256232101779,0.9942256232101779,63534,477,,0.1625193557702005,unit_interval_monotone_dp
10000,2,250,event_class,128,60.0,9959.50773331985,63903,0.694771763453985,0.9166236326933008,0.9574041907265699,58575,435,0.8447238276827745,0.1511947698891163,unit_interval_monotone_dp
10000,2,250,event_class,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.1293491111136973,unit_interval_monotone_dp
10000,2,250,pooled,32,60.0,9959.50773331985,63903,1.0,1.0,1.0,63903,240,,0.16416349774226546,unit_interval_monotone_dp
10000,2,250,pooled,64,60.0,9959.50773331985,63903,1.0,1.0,1.0,63903,240,,0.16651444975286722,unit_interval_monotone_dp
10000,2,250,pooled,128,60.0,9959.50773331985,63903,1.0,1.0,1.0,63903,240,,0.16480958694592118,unit_interval_monotone_dp
10000,2,250,pooled,256,60.0,9959.50773331985,63903,0.772185969359811,0.9693754596810792,0.9929580770855828,61946,233,0.8931811738020984,0.1516986428759992,unit_interval_monotone_dp
10000,2,250,route_key,32,60.0,9959.50773331985,63903,0.6645697385099291,0.6645697385099291,0.6645697385099291,42468,474,,0.15263067604973912,unit_interval_monotone_dp
10000,2,250,route_key,64,60.0,9959.50773331985,63903,0.4870819836314414,0.5009154499788743,0.5041390858019186,32010,255,0.8110091743119271,0.14598058117553592,unit_interval_monotone_dp
10000,2,250,route_key,128,60.0,9959.50773331985,63903,0.2832730857706211,0.41689748525108367,0.4513403126613774,26641,198,0.7950651769087522,0.1359444698318839,unit_interval_monotone_dp
10000,2,250,route_key,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,0,0,,0.12606949685141444,unit_interval_monotone_dp
100000,0,10,event_class,32,60.0,99326.65619228076,649929,0.9938793314346644,0.9943393816863073,0.9943393816863073,646250,11783,1.0,1.7219824348576367,unit_interval_monotone_dp
100000,0,10,event_class,64,60.0,99326.65619228076,649929,0.1273616041136801,0.35778523500259257,0.43832941752099075,232535,3435,0.7409886842118284,1.3501653540879488,unit_interval_monotone_dp
100000,0,10,event_class,128,60.0,99326.65619228076,649929,0.0,0.0,0.0,0,0,,1.2738471077755094,unit_interval_monotone_dp
100000,0,10,event_class,256,60.0,99326.65619228076,649929,0.0,0.0,0.0,0,0,,1.2966241580434144,unit_interval_monotone_dp
100000,0,10,pooled,32,60.0,99326.65619228076,649929,1.0,1.0,1.0,649929,5945,,1.7053713141940534,unit_interval_monotone_dp
100000,0,10,pooled,64,60.0,99326.65619228076,649929,1.0,1.0,1.0,649929,5945,,1.682020298205316,unit_interval_monotone_dp
100000,0,10,pooled,128,60.0,99326.65619228076,649929,0.04169993953185656,0.17392976771308866,0.2190008447076527,113042,851,0.7457933057370718,1.3647991381585598,unit_interval_monotone_dp
100000,0,10,pooled,256,60.0,99326.65619228076,649929,0.0,0.0,0.0,0,0,,1.3058567331172526,unit_interval_monotone_dp
100000,0,10,route_key,32,60.0,99326.65619228076,649929,0.48026938327109575,0.4879809948471295,0.489399611342162,317153,6061,0.8446241995281468,1.4874294018372893,unit_interval_monotone_dp
100000,0,10,route_key,64,60.0,99326.65619228076,649929,0.03291282586251729,0.12058547933697374,0.14853776335568963,78372,1165,0.758250385905147,1.3149585700593889,unit_interval_monotone_dp
100000,0,10,route_key,128,60.0,99326.65619228076,649929,0.0,0.0,0.0,0,0,,1.2848006850108504,unit_interval_monotone_dp
100000,0,10,route_key,256,60.0,99326.65619228076,649929,0.0,0.0,0.0,0,0,,1.293752382043749,unit_interval_monotone_dp
100000,0,25,event_class,32,60.0,99326.65619228076,649929,0.9943393816863073,0.9943393816863073,0.9943393816863073,646250,4765,,1.6672217133454978,unit_interval_monotone_dp
100000,0,25,event_class,64,60.0,99326.65619228076,649929,0.9943393816863073,0.9943393816863073,0.9943393816863073,646250,4765,,1.6893531382083893,unit_interval_monotone_dp
100000,0,25,event_class,128,60.0,99326.65619228076,649929,0.7360480914069075,0.9333788767696164,0.962692847988011,606630,4444,0.8706611542195338,1.587559460196644,unit_interval_monotone_dp
100000,0,25,event_class,256,60.0,99326.65619228076,649929,0.0,0.0,0.0,0,0,,1.292492900043726,unit_interval_monotone_dp
100000,0,25,pooled,32,60.0,99326.65619228076,649929,1.0,1.0,1.0,649929,2391,,1.699039506725967,unit_interval_monotone_dp
100000,0,25,pooled,64,60.0,99326.65619228076,649929,1.0,1.0,1.0,649929,2391,,1.6699216207489371,unit_interval_monotone_dp
100000,0,25,pooled,128,60.0,99326.65619228076,649929,1.0,1.0,1.0,649929,2391,,1.7027470050379634,unit_interval_monotone_dp
100000,0,25,pooled,256,60.0,99326.65619228076,649929,0.8376453427989826,0.982371920625176,0.9908913127433919,638472,2382,0.9444070723601645,1.6061469740234315,unit_interval_monotone_dp
100000,0,25,route_key,32,60.0,99326.65619228076,649929,0.658013413772889,0.6587073357243637,0.6587073357243637,428113,4735,1.0,1.5482722581364214,unit_interval_monotone_dp
100000,0,25,route_key,64,60.0,99326.65619228076,649929,0.4833758764418883,0.5020933055764553,0.5069830704584655,326325,2607,0.7928697125725078,1.4867361672222614,unit_interval_monotone_dp
100000,0,25,route_key,128,60.0,99326.65619228076,649929,0.2869451893976111,0.4224984575238218,0.4502584128420181,274594,2036,0.8300201616702153,1.3769980450160801,unit_interval_monotone_dp
100000,0,25,route_key,256,60.0,99326.65619228076,649929,0.0,0.0,0.0,0,0,,1.2926149880513549,unit_interval_monotone_dp
