target_active_sessions,repetition,deadline_ms,grouping,threshold_k,horizon_s,mean_active_sessions,event_count,fixed_window_eligible_share,local_upper_share,boundary_alignment_gap,fixed_cohort_p90,local_cohort_p90,local_cohort_max
100000,2,50,event_class,64,60.0,100104.1987088466,652706,0.9941612303242194,0.9941612303242194,0.0,297.0,313.0,348
100000,2,50,event_class,128,60.0,100104.1987088466,652706,0.9941612303242194,0.9941612303242194,0.0,297.0,313.0,348
100000,2,50,event_class,256,60.0,100104.1987088466,652706,0.7899146016736479,0.9732911908271106,0.18337658915346267,297.0,313.0,348
100000,2,50,pooled,32,60.0,100104.1987088466,652706,1.0,1.0,0.0,574.0,598.0,636
100000,2,50,pooled,64,60.0,100104.1987088466,652706,1.0,1.0,0.0,574.0,598.0,636
100000,2,50,pooled,128,60.0,100104.1987088466,652706,1.0,1.0,0.0,574.0,598.0,636
100000,2,50,pooled,256,60.0,100104.1987088466,652706,1.0,1.0,0.0,574.0,598.0,636
100000,2,50,route_key,32,60.0,100104.1987088466,652706,0.6620239433987124,0.6689152543411582,0.006891310942445772,275.0,292.0,327
100000,2,50,route_key,64,60.0,100104.1987088466,652706,0.6603769537893017,0.6603769537893017,0.0,275.0,292.0,327
100000,2,50,route_key,128,60.0,100104.1987088466,652706,0.4803066005215212,0.4856903414400971,0.005383740918575908,275.0,292.0,327
100000,2,50,route_key,256,60.0,100104.1987088466,652706,0.30832717946518035,0.4589891926839956,0.15066201321881523,275.0,292.0,327
100000,2,100,event_class,32,60.0,100104.1987088466,652706,0.9941612303242194,0.9941612303242194,0.0,583.0,606.0,647
100000,2,100,event_class,64,60.0,100104.1987088466,652706,0.9941612303242194,0.9941612303242194,0.0,583.0,606.0,647
100000,2,100,event_class,128,60.0,100104.1987088466,652706,0.9941612303242194,0.9941612303242194,0.0,583.0,606.0,647
100000,2,100,event_class,256,60.0,100104.1987088466,652706,0.9941612303242194,0.9941612303242194,0.0,583.0,606.0,647
100000,2,100,pooled,32,60.0,100104.1987088466,652706,1.0,1.0,0.0,1127.0,1161.0,1220
100000,2,100,pooled,64,60.0,100104.1987088466,652706,1.0,1.0,0.0,1127.0,1161.0,1220
100000,2,100,pooled,128,60.0,100104.1987088466,652706,1.0,1.0,0.0,1127.0,1161.0,1220
100000,2,100,pooled,256,60.0,100104.1987088466,652706,1.0,1.0,0.0,1127.0,1161.0,1220
100000,2,100,route_key,32,60.0,100104.1987088466,652706,0.7375219470940975,0.750817366471275,0.013295419377177486,540.0,563.0,608
100000,2,100,route_key,64,60.0,100104.1987088466,652706,0.6604765392075452,0.6618707350629534,0.0013941958554081202,540.0,563.0,608
100000,2,100,route_key,128,60.0,100104.1987088466,652706,0.6603769537893017,0.6603769537893017,0.0,540.0,563.0,608
100000,2,100,route_key,256,60.0,100104.1987088466,652706,0.4795114492589313,0.4795114492589313,0.0,540.0,563.0,608
100000,2,250,event_class,32,60.0,100104.1987088466,652706,0.9941612303242194,0.9941612303242194,0.0,1436.0,1477.0,1535
100000,2,250,event_class,64,60.0,100104.1987088466,652706,0.9941612303242194,0.9941612303242194,0.0,1436.0,1477.0,1535
100000,2,250,event_class,128,60.0,100104.1987088466,652706,0.9941612303242194,0.9941612303242194,0.0,1436.0,1477.0,1535
100000,2,250,event_class,256,60.0,100104.1987088466,652706,0.9941612303242194,0.9941612303242194,0.0,1436.0,1477.0,1535
100000,2,250,pooled,32,60.0,100104.1987088466,652706,1.0,1.0,0.0,2793.0,2837.0,2906
100000,2,250,pooled,64,60.0,100104.1987088466,652706,1.0,1.0,0.0,2793.0,2837.0,2906
100000,2,250,pooled,128,60.0,100104.1987088466,652706,1.0,1.0,0.0,2793.0,2837.0,2906
100000,2,250,pooled,256,60.0,100104.1987088466,652706,1.0,1.0,0.0,2793.0,2837.0,2906
100000,2,250,route_key,32,60.0,100104.1987088466,652706,0.8370016515858595,0.8491878426121409,0.012186191026281379,1339.0,1368.0,1428
100000,2,250,route_key,64,60.0,100104.1987088466,652706,0.7523555781622967,0.7600527649508354,0.007697186788538701,1339.0,1368.0,1428
100000,2,250,route_key,128,60.0,100104.1987088466,652706,0.6619963658982758,0.6693457697646413,0.0073494038663655115,1339.0,1368.0,1428
100000,2,250,route_key,256,60.0,100104.1987088466,652706,0.6603769537893017,0.6603769537893017,0.0,1339.0,1368.0,1428
