source_file,run_id,hardware,provider,agent_count,state_width,action_count,observation_horizon,mode,threads,observations,wall_ms_mean,wall_ms_std,wall_ms_median,wall_ms_min,wall_ms_max,device_ms_median,compile_first_call_ms,ns_per_agent_step_median,shape_valid,action_match,max_state_abs_error,max_state_rel_error,max_budget_abs_error,execution_error_rows,wall_ms_cv,cpu8_wall_ms_median,cpu8_wall_ms_cv,cpu8_compile_first_call_ms,best_cpu_wall_ms_median,best_cpu_wall_ms_cv,best_cpu_compile_first_call_ms,best_cpu_threads,speedup_vs_cpu8,speedup_vs_best_cpu,steady_state_saved_ms_best_cpu,extra_compile_ms_vs_best_cpu,break_even_rollouts_best_cpu,break_even_agent_steps_best_cpu,stable_under_10pct_cv,speedup_bootstrap_ci_low,speedup_bootstrap_ci_high,speedup_vs_best_cpu_bootstrap_ci_low,speedup_vs_best_cpu_bootstrap_ci_high
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,16,8,1,64,compiled-gpu-resident,,9,0.37590966666666664,0.03082992074673562,0.38135,0.323958,0.42497,0.3297599852085113,21265.257878,372.412109375,True,True,3.933906555175781e-06,3.540320903994143e-06,0.0,0,0.08201417383095307,0.966619,0.06672256502737489,28886.696676,0.966619,0.06672256502737489,28886.696676,8.0,2.5347292513439097,2.5347292513439097,0.585269,0.0,0.0,0.0,True,2.3270658116628535,2.8040158538337376,2.3270658116628535,2.8040158538337376
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,32,8,1,1,compiled-gpu-host-visible,,9,11.788987444444444,0.12760317324630982,11.817933,11.592829,11.947743,11.769184112548828,1682.455038,5770.47509765625,True,True,6.67572021484375e-06,3.344140623084968e-06,0.0,0,0.010823929862309147,8.497489,0.018670946452497415,1713.660115,8.497489,0.018670946452497415,1713.660115,8.0,0.7190334384193919,0.7190334384193919,-3.320444,0.0,,,True,0.6986392859298414,0.7294289201591921,0.6986392859298414,0.7294289201591921
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,32,8,1,1,compiled-gpu-resident,,9,7.8842159999999994,0.19908987270451461,7.844506,7.682264,8.358481,7.789951801300049,1682.455038,3830.3251953125,True,True,6.67572021484375e-06,3.344140623084968e-06,0.0,0,0.025251701970686068,8.497489,0.018670946452497415,1713.660115,8.497489,0.018670946452497415,1713.660115,8.0,1.0832408057307878,1.0832408057307878,0.6529829999999999,0.0,0.0,0.0,True,1.047076786993497,1.0970151165819404,1.047076786993497,1.0970151165819404
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,32,8,1,64,compiled-gpu-host-visible,,9,0.4325003333333333,0.024486151458528563,0.434798,0.388622,0.462289,0.3852800130844116,22663.05629,212.3037109375,True,True,6.67572021484375e-06,3.344140623084968e-06,0.0,0,0.05661533546069382,0.994918,0.04613112957088724,28694.528502,0.994918,0.04613112957088724,28694.528502,8.0,2.2882303966439586,2.2882303966439586,0.56012,0.0,0.0,0.0,True,2.1438842291634215,2.4259335198764957,2.1438842291634215,2.4259335198764957
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,32,8,1,64,compiled-gpu-resident,,9,0.3438252222222222,0.028766452274210735,0.350326,0.278525,0.380143,0.3000639975070953,22663.05629,171.0576171875,True,True,6.67572021484375e-06,3.344140623084968e-06,0.0,0,0.08366591632890245,0.994918,0.04613112957088724,28694.528502,0.994918,0.04613112957088724,28694.528502,8.0,2.8399776208445844,2.8399776208445844,0.6445919999999999,0.0,0.0,0.0,True,2.7150225789693025,3.034161548540946,2.7150225789693025,3.042734538499276
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,64,8,1,1,compiled-gpu-host-visible,,9,11.97472,0.19810133953232112,11.929828,11.609896,12.329347,11.86457633972168,1619.942192,2912.5556640625,True,True,6.437301635742188e-06,3.861380264424952e-06,0.0,0,0.016543296171628325,8.880976,0.0240773050250377,1737.696106,8.578431,0.014274836670781497,1737.696106,1.0,0.7444345383688683,0.7190741559727433,-3.3513970000000004,0.0,,,True,0.7318420723226073,0.7493766309563463,0.7042194648895962,0.7234483203233045
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,64,8,1,1,compiled-gpu-resident,,9,7.6811797777777775,0.1585705473423247,7.622371,7.472538,8.002142,7.565567970275879,1619.942192,1860.930419921875,True,True,6.437301635742188e-06,3.861380264424952e-06,0.0,0,0.0206440354125132,8.880976,0.0240773050250377,1737.696106,8.578431,0.014274836670781497,1737.696106,1.0,1.1651198819894755,1.125428164018781,0.9560599999999999,0.0,0.0,0.0,True,1.1338159198938302,1.1745797620531975,1.094942981244278,1.1323480920242077
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,64,8,1,64,compiled-gpu-host-visible,,9,0.40877344444444447,0.02235666768053276,0.415187,0.364208,0.442388,0.3668160140514374,22419.109409,101.364013671875,True,True,6.437301635742188e-06,3.861380264424952e-06,0.0,0,0.05469207450820893,1.000757,0.04201059416754151,29241.359431,1.000757,0.04201059416754151,29241.359431,8.0,2.410376529130247,2.410376529130247,0.5855699999999999,0.0,0.0,0.0,True,2.3722269376071363,2.5676434291109587,2.3722269376071363,2.5676434291109587
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,64,8,1,64,compiled-gpu-resident,,9,0.425514,0.12616584545747708,0.376237,0.323933,0.701618,0.3270399868488312,22419.109409,91.854736328125,True,True,6.437301635742188e-06,3.861380264424952e-06,0.0,0,0.29650221956851497,1.000757,0.04201059416754151,29241.359431,1.000757,0.04201059416754151,29241.359431,8.0,2.6599111730106286,2.6599111730106286,0.62452,0.0,0.0,0.0,False,1.8409080938802367,2.991245269935019,1.8468432404767126,2.991245269935019
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,128,8,1,1,compiled-gpu-host-visible,,9,11.813163444444445,0.13130368553006305,11.814607,11.629312,11.981579,11.759231567382812,1852.379201,1442.2127685546875,True,True,6.198883056640625e-06,5.0133430704590864e-06,0.0,0,0.011115031646481893,8.997628,0.024659727300005884,1697.978501,8.680504,0.017460163661544004,1697.978501,1.0,0.761568116484958,0.7347264280563882,-3.1341029999999996,154.40069999999992,,,True,0.7359152490375956,0.7730363673468342,0.7173367750086341,0.742866732568014
