source_file,source_row,session_id,benchmark,harness,models,span_count,session_start,session_end,session_duration_s,tool_call_spans,tool_call_count,unique_tool_count,route_count,dominant_route_share,route_concentration,effective_route_count,route_entropy_bits,peak_recorded_span_concurrency,overlapping_span_starts,invalid_json_fields,nonpositive_duration_spans,failed_status_spans,total_input_tokens,total_output_tokens
0029.parquet,35,2d5e2043dcf4_06eeaa9a,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,7,2026-04-20T14:00:30.245872+00:00,2026-04-20T14:02:15.236787+00:00,104.990915,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,4914,116
0029.parquet,36,2d5e2043dcf4_088647dc,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,6,2026-04-20T14:03:32.233915+00:00,2026-04-20T14:05:45.723166+00:00,133.489251,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,6317,651
0029.parquet,37,2d5e2043dcf4_0f2bb0d8,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,5,2026-04-15T11:18:09.933048+00:00,2026-04-15T11:18:18.417216+00:00,8.484168,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,3195,182
0029.parquet,38,2d5e2043dcf4_1913fba7,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,6,2026-04-15T11:17:42.798042+00:00,2026-04-15T11:19:03.797238+00:00,80.999196,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,4975,501
0029.parquet,39,2d5e2043dcf4_1bbc46f1,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,11,2026-04-15T11:18:14.769322+00:00,2026-04-15T11:21:09.833835+00:00,175.064513,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,12409,349
0029.parquet,40,2d5e2043dcf4_227be0c8,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,6,2026-04-20T14:00:44.816704+00:00,2026-04-20T14:02:34.542875+00:00,109.726171,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,5627,205
0029.parquet,41,2d5e2043dcf4_25dfd391,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,6,2026-04-15T11:17:56.159199+00:00,2026-04-15T11:18:06.059913+00:00,9.900714,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,4203,234
0029.parquet,42,2d5e2043dcf4_28927cc2,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,5,2026-04-20T14:00:28.983423+00:00,2026-04-20T14:01:41.056820+00:00,72.073397,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,3034,156
0029.parquet,43,2d5e2043dcf4_2a5528b9,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,8,2026-04-15T11:18:12.268681+00:00,2026-04-15T11:18:29.585322+00:00,17.316641,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,9179,592
0029.parquet,44,2d5e2043dcf4_2da8aaef,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,6,2026-04-20T14:00:46.610251+00:00,2026-04-20T14:02:44.503820+00:00,117.893569,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,5204,285
0030.parquet,0,2d5e2043dcf4_30bb14f9,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,12,2026-04-10T11:35:16.676100+00:00,2026-04-10T11:37:22.653832+00:00,125.977732,0,0,0,1,1.0,1.0,1.0,-0.0,2,2,0,0,0,14229,763
0030.parquet,1,2d5e2043dcf4_38d2de57,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,6,2026-04-15T11:18:14.315060+00:00,2026-04-15T11:20:08.573145+00:00,114.258085,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,5071,142
0030.parquet,2,2d5e2043dcf4_3a44bf13,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,4,2026-04-15T11:17:55.552933+00:00,2026-04-15T11:18:04.359007+00:00,8.806074,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,2289,149
0030.parquet,3,2d5e2043dcf4_4114a1a2,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,7,2026-04-20T14:01:41.343937+00:00,2026-04-20T14:03:33.613517+00:00,112.26958,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,5656,339
0030.parquet,4,2d5e2043dcf4_450dfc80,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,6,2026-04-15T11:18:14.990031+00:00,2026-04-15T11:18:29.426641+00:00,14.43661,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,6664,545
0030.parquet,5,2d5e2043dcf4_46e54ced,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,8,2026-04-15T11:18:07.643763+00:00,2026-04-15T11:20:15.154508+00:00,127.510745,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,6030,198
0030.parquet,6,2d5e2043dcf4_5611c214,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,11,2026-04-20T14:01:14.560579+00:00,2026-04-20T14:04:26.738516+00:00,192.177937,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,11786,292
0030.parquet,7,2d5e2043dcf4_6324da68,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,4,2026-04-15T11:17:58.189945+00:00,2026-04-15T11:18:07.065370+00:00,8.875425,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,2687,187
0030.parquet,8,2d5e2043dcf4_64fa7065,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,7,2026-04-20T14:00:58.247680+00:00,2026-04-20T14:03:12.905173+00:00,134.657493,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,6228,316
0030.parquet,9,2d5e2043dcf4_65de2d3a,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,7,2026-04-20T14:02:08.959711+00:00,2026-04-20T14:03:50.717795+00:00,101.758084,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,4607,252
0030.parquet,10,2d5e2043dcf4_6a14ce7f,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,4,2026-04-15T11:17:44.600138+00:00,2026-04-15T11:17:57.378288+00:00,12.77815,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,2828,288
0030.parquet,11,2d5e2043dcf4_6b0b160c,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,5,2026-04-15T11:18:27.002756+00:00,2026-04-15T11:19:25.509158+00:00,58.506402,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,4587,318
0030.parquet,12,2d5e2043dcf4_718101fa,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,10,2026-04-20T14:03:43.254267+00:00,2026-04-20T14:06:05.820805+00:00,142.566538,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,8874,260
0030.parquet,13,2d5e2043dcf4_746788b1,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,5,2026-04-15T11:18:20.500706+00:00,2026-04-15T11:19:29.671765+00:00,69.171059,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,3258,151
0030.parquet,14,2d5e2043dcf4_75757885,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,5,2026-04-20T14:02:36.417381+00:00,2026-04-20T14:04:30.113429+00:00,113.696048,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,3654,250
0030.parquet,15,2d5e2043dcf4_7689899a,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,6,2026-04-20T14:03:16.179635+00:00,2026-04-20T14:05:49.733116+00:00,153.553481,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,4218,228
0030.parquet,16,2d5e2043dcf4_77c9bc69,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,4,2026-04-15T11:17:57.257595+00:00,2026-04-15T11:18:06.323847+00:00,9.066252,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,2776,168
0030.parquet,17,2d5e2043dcf4_8dd2db28,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,7,2026-04-20T14:00:50.804256+00:00,2026-04-20T14:02:54.136449+00:00,123.332193,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,7296,538
0030.parquet,18,2d5e2043dcf4_8e4676e0,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,8,2026-04-15T11:17:34.026251+00:00,2026-04-15T11:19:28.677814+00:00,114.651563,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,7203,213
0030.parquet,19,2d5e2043dcf4_8ec8ce29,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,6,2026-04-15T11:18:20.805693+00:00,2026-04-15T11:18:34.478043+00:00,13.67235,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,4952,215
0030.parquet,20,2d5e2043dcf4_944e24dc,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,7,2026-04-20T14:02:59.303922+00:00,2026-04-20T14:05:09.318125+00:00,130.014203,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,6349,255
0030.parquet,21,2d5e2043dcf4_95ea4555,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,3,2026-04-20T14:01:45.299312+00:00,2026-04-20T14:03:09.202245+00:00,83.902933,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,1858,134
0030.parquet,22,2d5e2043dcf4_9603d256,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,6,2026-04-15T11:18:22.259892+00:00,2026-04-15T11:18:34.510978+00:00,12.251086,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,5261,215
0030.parquet,23,2d5e2043dcf4_99ee30e0,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,6,2026-04-20T14:03:38.170469+00:00,2026-04-20T14:05:20.163796+00:00,101.993327,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,3257,96
0030.parquet,24,2d5e2043dcf4_9a00c096,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,4,2026-04-20T14:01:28.400853+00:00,2026-04-20T14:02:54.087581+00:00,85.686728,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,2327,185
0030.parquet,25,2d5e2043dcf4_9c5a30df,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,4,2026-04-10T11:34:41.457121+00:00,2026-04-10T11:34:48.707227+00:00,7.250106,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,2104,140
0030.parquet,26,2d5e2043dcf4_9d152d46,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,8,2026-04-20T14:01:50.662935+00:00,2026-04-20T14:03:50.210847+00:00,119.547912,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,5667,145
0030.parquet,27,2d5e2043dcf4_a7601572,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,5,2026-04-15T11:17:59.941514+00:00,2026-04-15T11:18:11.926575+00:00,11.985061,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,5228,462
0030.parquet,28,2d5e2043dcf4_a77a6dc0,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,4,2026-04-10T11:34:41.876782+00:00,2026-04-10T11:34:49.257823+00:00,7.381041,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,2313,77
0030.parquet,29,2d5e2043dcf4_b096bbec,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,5,2026-04-20T14:00:06.206809+00:00,2026-04-20T14:02:05.236463+00:00,119.029654,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,3884,175
0030.parquet,30,2d5e2043dcf4_b181768a,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,6,2026-04-20T14:00:10.610033+00:00,2026-04-20T14:02:05.352154+00:00,114.742121,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,3947,141
0030.parquet,31,2d5e2043dcf4_b6e71920,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,9,2026-04-15T11:18:13.179080+00:00,2026-04-15T11:18:26.326633+00:00,13.147553,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,8205,160
0030.parquet,32,2d5e2043dcf4_b9f7e26e,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,8,2026-04-15T11:18:19.823593+00:00,2026-04-15T11:20:01.007528+00:00,101.183935,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,5996,150
0030.parquet,33,2d5e2043dcf4_bd4bc829,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,5,2026-04-20T14:01:50.585075+00:00,2026-04-20T14:03:25.528752+00:00,94.943677,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,3277,142
0030.parquet,34,2d5e2043dcf4_bd7ec005,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,6,2026-04-20T14:03:30.968183+00:00,2026-04-20T14:05:02.469638+00:00,91.501455,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,4048,140
0030.parquet,35,2d5e2043dcf4_c4c9a68b,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,6,2026-04-15T11:18:12.255971+00:00,2026-04-15T11:18:21.690641+00:00,9.43467,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,3696,213
0030.parquet,36,2d5e2043dcf4_ca36d9c8,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,4,2026-04-20T14:00:08.604419+00:00,2026-04-20T14:01:17.312053+00:00,68.707634,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,2234,139
0030.parquet,37,2d5e2043dcf4_cb3ec441,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,9,2026-04-15T11:18:14.853115+00:00,2026-04-15T11:18:34.211084+00:00,19.357969,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,8093,237
0030.parquet,38,2d5e2043dcf4_cc97aa34,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,4,2026-04-20T14:02:10.663116+00:00,2026-04-20T14:03:26.433864+00:00,75.770748,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,2436,147
0030.parquet,39,2d5e2043dcf4_cf66ccf6,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,5,2026-04-20T14:01:08.485159+00:00,2026-04-20T14:03:35.337291+00:00,146.852132,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,3941,316
0030.parquet,40,2d5e2043dcf4_d4d6c740,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,6,2026-04-20T14:02:18.378689+00:00,2026-04-20T14:04:16.477780+00:00,118.099091,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,4899,209
0030.parquet,41,2d5e2043dcf4_db4bec24,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,7,2026-04-20T14:01:38.505914+00:00,2026-04-20T14:03:41.802962+00:00,123.297048,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,7704,576
0030.parquet,42,2d5e2043dcf4_dec7f1cf,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,3,2026-04-19T13:18:00.609929+00:00,2026-04-19T13:18:11.728245+00:00,11.118316,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,1933,166
0030.parquet,43,2d5e2043dcf4_e26bde8f,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,5,2026-04-15T11:17:45.577330+00:00,2026-04-15T11:17:52.616188+00:00,7.038858,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,3056,153
0030.parquet,44,2d5e2043dcf4_e5c39679,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,5,2026-04-15T11:17:48.683214+00:00,2026-04-15T11:17:56.552189+00:00,7.868975,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,3137,132
0031.parquet,0,2d5e2043dcf4_e80c6002,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,8,2026-04-20T14:03:39.575810+00:00,2026-04-20T14:06:57.546380+00:00,197.97057,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,8249,318
0031.parquet,1,2d5e2043dcf4_eff73d7f,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,7,2026-04-20T14:02:24.316546+00:00,2026-04-20T14:04:49.114446+00:00,144.7979,0,0,0,1,1.0,1.0,1.0,-0.0,2,1,0,0,0,4705,204
0031.parquet,2,2d5e2043dcf4_f09c9307,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,10,2026-04-20T14:03:32.498887+00:00,2026-04-20T14:06:26.932548+00:00,174.433661,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,8425,252
0031.parquet,3,2d5e2043dcf4_f23c0c50,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,8,2026-04-20T14:01:12.058764+00:00,2026-04-20T14:03:38.342482+00:00,146.283718,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,6949,357
0031.parquet,4,2d5e2043dcf4_f423fcf2,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,7,2026-04-20T14:02:28.634965+00:00,2026-04-20T14:04:48.698308+00:00,140.063343,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,6046,287
0031.parquet,5,2d5e2043dcf4_fade8df3,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,6,2026-04-15T11:18:15.479363+00:00,2026-04-15T11:18:31.200793+00:00,15.72143,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,4768,116
0031.parquet,6,2d5e2043dcf4_fd62b8d3,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,12,2026-04-19T11:00:28.879464+00:00,2026-04-19T11:05:50.166057+00:00,321.286593,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,10614,259
0031.parquet,7,2d5e2043dcf4_ffb64124,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,7,2026-04-20T14:03:41.345241+00:00,2026-04-20T14:05:53.204615+00:00,131.859374,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,6494,198
0031.parquet,8,7fa0750e35c4_059328b3,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,6,2026-04-23T15:48:42.035372+00:00,2026-04-23T15:48:54.420962+00:00,12.38559,0,0,0,2,0.8333333333333334,0.7222222222222223,1.3846153846153844,0.6500224216483541,1,0,0,1,1,3411,181
0031.parquet,9,7fa0750e35c4_059945c4,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,5,2026-04-20T19:57:43.560993+00:00,2026-04-20T19:59:34.434145+00:00,110.873152,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,3621,140
0031.parquet,10,7fa0750e35c4_1419cd1c,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,5,2026-04-09T22:00:59.296231+00:00,2026-04-09T22:01:09.425336+00:00,10.129105,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,4449,203
0031.parquet,11,7fa0750e35c4_19013bf8,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,6,2026-04-20T19:57:19.294788+00:00,2026-04-20T19:59:22.030797+00:00,122.736009,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,5284,160
0031.parquet,12,7fa0750e35c4_1d8032d4,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,6,2026-04-20T19:59:08.582793+00:00,2026-04-20T20:01:50.719673+00:00,162.13688,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,4533,182
0031.parquet,13,7fa0750e35c4_368377f3,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,6,2026-04-20T19:57:41.957940+00:00,2026-04-20T19:59:26.705818+00:00,104.747878,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,4119,184
0031.parquet,14,7fa0750e35c4_3d6eec00,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,7,2026-04-20T19:58:03.053941+00:00,2026-04-20T19:59:49.169784+00:00,106.115843,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,6939,501
0031.parquet,15,7fa0750e35c4_4b5c341f,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,5,2026-04-20T19:57:57.565589+00:00,2026-04-20T19:59:10.884093+00:00,73.318504,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,3329,202
0031.parquet,16,7fa0750e35c4_4d0bf1d9,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,5,2026-04-20T19:58:12.150200+00:00,2026-04-20T20:00:16.605037+00:00,124.454837,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,3300,185
0031.parquet,17,7fa0750e35c4_52d1aab8,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,4,2026-04-20T19:57:47.628128+00:00,2026-04-20T19:59:17.058522+00:00,89.430394,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,2858,236
0031.parquet,18,7fa0750e35c4_5580f9af,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,12,2026-04-20T19:58:06.366651+00:00,2026-04-20T20:02:37.683780+00:00,271.317129,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,10341,621
0031.parquet,19,7fa0750e35c4_56563e19,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,7,2026-04-09T22:01:15.124734+00:00,2026-04-09T22:01:23.539364+00:00,8.41463,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,6632,267
0031.parquet,20,7fa0750e35c4_5b689ff5,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,5,2026-04-20T19:58:04.660830+00:00,2026-04-20T19:59:48.605229+00:00,103.944399,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,3864,201
0031.parquet,21,7fa0750e35c4_63d4b2fa,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,11,2026-04-09T22:00:56.241586+00:00,2026-04-09T22:01:04.468888+00:00,8.227302,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,11737,293
0031.parquet,22,7fa0750e35c4_67105cb1,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,13,2026-04-23T15:49:05.247754+00:00,2026-04-23T15:49:16.427893+00:00,11.180139,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,11468,597
0031.parquet,23,7fa0750e35c4_6a16ab01,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,5,2026-04-09T22:00:34.674846+00:00,2026-04-09T22:00:52.126125+00:00,17.451279,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,3032,173
0031.parquet,24,7fa0750e35c4_6c99024d,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,5,2026-04-20T19:58:10.166047+00:00,2026-04-20T20:00:08.522731+00:00,118.356684,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,3746,162
0031.parquet,25,7fa0750e35c4_6d24333b,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,4,2026-04-20T19:58:05.200377+00:00,2026-04-20T19:59:32.392376+00:00,87.191999,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,2802,125
0031.parquet,26,7fa0750e35c4_6dfdf2f1,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,7,2026-04-20T19:57:29.361937+00:00,2026-04-20T20:00:15.862764+00:00,166.500827,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,6703,174
0031.parquet,27,7fa0750e35c4_72a7a7b2,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,6,2026-04-20T19:58:05.224456+00:00,2026-04-20T20:01:05.145820+00:00,179.921364,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,5006,236
0031.parquet,28,7fa0750e35c4_74437e4a,tau2_retail,smolagents_code,openai/Azure/gpt-4.1,4,2026-04-09T22:00:34.804277+00:00,2026-04-09T22:00:47.491227+00:00,12.68695,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,2572,78
0031.parquet,29,7fa0750e35c4_75f1dcb7,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,5,2026-04-20T19:58:06.447370+00:00,2026-04-20T20:00:31.429989+00:00,144.982619,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,4433,188
0031.parquet,30,7fa0750e35c4_86d9ea74,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,6,2026-04-19T12:45:22.362226+00:00,2026-04-19T12:47:14.098279+00:00,111.736053,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,4179,204
0031.parquet,31,7fa0750e35c4_97cec80d,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,7,2026-04-20T19:58:04.232826+00:00,2026-04-20T20:01:05.008659+00:00,180.775833,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,7144,262
0031.parquet,32,7fa0750e35c4_9e174099,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,7,2026-04-20T20:00:08.174162+00:00,2026-04-20T20:03:35.281439+00:00,207.107277,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,5898,176
0031.parquet,33,7fa0750e35c4_b2dad9e8,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,6,2026-04-20T19:57:50.119792+00:00,2026-04-20T20:00:17.499261+00:00,147.379469,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,4945,181
0031.parquet,34,7fa0750e35c4_b34d2bc6,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,6,2026-04-20T19:58:09.057467+00:00,2026-04-20T20:00:15.831318+00:00,126.773851,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,4775,155
0031.parquet,35,7fa0750e35c4_b60e6eb1,tau2_retail,smolagents_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,6,2026-04-20T20:00:14.612421+00:00,2026-04-20T20:02:09.378101+00:00,114.76568,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,3301,124
