target_active_sessions,window_ms,grouping,threshold_k,repetitions,eligible_share_mean,eligible_share_std,eligible_share_min,eligible_share_max,cohort_size_event_mean,cohort_size_event_p50,cohort_size_event_p90,cohort_size_event_p99,cohort_size_max,wait_ms_mean,wait_ms_p95,mean_active_sessions,active_population_ratio,event_rate_hz
1000,5,pooled,1024,5,0.0,0.0,0.0,0.0,1.5473609148375367,1.0,2.4,4.0,5,2.484709299087075,4.747320974550009,999.5487093839192,0.9995487093839192,108.92
1000,5,pooled,4096,5,0.0,0.0,0.0,0.0,1.5473609148375367,1.0,2.4,4.0,5,2.484709299087075,4.747320974550009,999.5487093839192,0.9995487093839192,108.92
1000,5,route_key,32,5,0.0,0.0,0.0,0.0,1.1415939215137627,1.0,2.0,3.0,4,2.484709299087075,4.747320974550009,999.5487093839192,0.9995487093839192,108.92
1000,5,route_key,64,5,0.0,0.0,0.0,0.0,1.1415939215137627,1.0,2.0,3.0,4,2.484709299087075,4.747320974550009,999.5487093839192,0.9995487093839192,108.92
1000,5,route_key,128,5,0.0,0.0,0.0,0.0,1.1415939215137627,1.0,2.0,3.0,4,2.484709299087075,4.747320974550009,999.5487093839192,0.9995487093839192,108.92
1000,5,route_key,256,5,0.0,0.0,0.0,0.0,1.1415939215137627,1.0,2.0,3.0,4,2.484709299087075,4.747320974550009,999.5487093839192,0.9995487093839192,108.92
1000,5,route_key,512,5,0.0,0.0,0.0,0.0,1.1415939215137627,1.0,2.0,3.0,4,2.484709299087075,4.747320974550009,999.5487093839192,0.9995487093839192,108.92
1000,5,route_key,1024,5,0.0,0.0,0.0,0.0,1.1415939215137627,1.0,2.0,3.0,4,2.484709299087075,4.747320974550009,999.5487093839192,0.9995487093839192,108.92
1000,5,route_key,4096,5,0.0,0.0,0.0,0.0,1.1415939215137627,1.0,2.0,3.0,4,2.484709299087075,4.747320974550009,999.5487093839192,0.9995487093839192,108.92
1000,10,event_class,32,5,0.0,0.0,0.0,0.0,1.541123628081922,1.0,2.6,4.0,6,4.97997573777616,9.506136801167067,999.5487093839192,0.9995487093839192,108.92
1000,10,event_class,64,5,0.0,0.0,0.0,0.0,1.541123628081922,1.0,2.6,4.0,6,4.97997573777616,9.506136801167067,999.5487093839192,0.9995487093839192,108.92
1000,10,event_class,128,5,0.0,0.0,0.0,0.0,1.541123628081922,1.0,2.6,4.0,6,4.97997573777616,9.506136801167067,999.5487093839192,0.9995487093839192,108.92
1000,10,event_class,256,5,0.0,0.0,0.0,0.0,1.541123628081922,1.0,2.6,4.0,6,4.97997573777616,9.506136801167067,999.5487093839192,0.9995487093839192,108.92
1000,10,event_class,512,5,0.0,0.0,0.0,0.0,1.541123628081922,1.0,2.6,4.0,6,4.97997573777616,9.506136801167067,999.5487093839192,0.9995487093839192,108.92
1000,10,event_class,1024,5,0.0,0.0,0.0,0.0,1.541123628081922,1.0,2.6,4.0,6,4.97997573777616,9.506136801167067,999.5487093839192,0.9995487093839192,108.92
1000,10,event_class,4096,5,0.0,0.0,0.0,0.0,1.541123628081922,1.0,2.6,4.0,6,4.97997573777616,9.506136801167067,999.5487093839192,0.9995487093839192,108.92
1000,10,pooled,32,5,0.0,0.0,0.0,0.0,2.0967650699716307,2.0,3.4,5.0,9,4.97997573777616,9.506136801167067,999.5487093839192,0.9995487093839192,108.92
1000,10,pooled,64,5,0.0,0.0,0.0,0.0,2.0967650699716307,2.0,3.4,5.0,9,4.97997573777616,9.506136801167067,999.5487093839192,0.9995487093839192,108.92
1000,10,pooled,128,5,0.0,0.0,0.0,0.0,2.0967650699716307,2.0,3.4,5.0,9,4.97997573777616,9.506136801167067,999.5487093839192,0.9995487093839192,108.92
1000,10,pooled,256,5,0.0,0.0,0.0,0.0,2.0967650699716307,2.0,3.4,5.0,9,4.97997573777616,9.506136801167067,999.5487093839192,0.9995487093839192,108.92
1000,10,pooled,512,5,0.0,0.0,0.0,0.0,2.0967650699716307,2.0,3.4,5.0,9,4.97997573777616,9.506136801167067,999.5487093839192,0.9995487093839192,108.92
1000,10,pooled,1024,5,0.0,0.0,0.0,0.0,2.0967650699716307,2.0,3.4,5.0,9,4.97997573777616,9.506136801167067,999.5487093839192,0.9995487093839192,108.92
1000,10,pooled,4096,5,0.0,0.0,0.0,0.0,2.0967650699716307,2.0,3.4,5.0,9,4.97997573777616,9.506136801167067,999.5487093839192,0.9995487093839192,108.92
1000,10,route_key,32,5,0.0,0.0,0.0,0.0,1.2857329804709277,1.0,2.0,3.2,6,4.97997573777616,9.506136801167067,999.5487093839192,0.9995487093839192,108.92
1000,10,route_key,64,5,0.0,0.0,0.0,0.0,1.2857329804709277,1.0,2.0,3.2,6,4.97997573777616,9.506136801167067,999.5487093839192,0.9995487093839192,108.92
1000,10,route_key,128,5,0.0,0.0,0.0,0.0,1.2857329804709277,1.0,2.0,3.2,6,4.97997573777616,9.506136801167067,999.5487093839192,0.9995487093839192,108.92
1000,10,route_key,256,5,0.0,0.0,0.0,0.0,1.2857329804709277,1.0,2.0,3.2,6,4.97997573777616,9.506136801167067,999.5487093839192,0.9995487093839192,108.92
1000,10,route_key,512,5,0.0,0.0,0.0,0.0,1.2857329804709277,1.0,2.0,3.2,6,4.97997573777616,9.506136801167067,999.5487093839192,0.9995487093839192,108.92
1000,10,route_key,1024,5,0.0,0.0,0.0,0.0,1.2857329804709277,1.0,2.0,3.2,6,4.97997573777616,9.506136801167067,999.5487093839192,0.9995487093839192,108.92
1000,10,route_key,4096,5,0.0,0.0,0.0,0.0,1.2857329804709277,1.0,2.0,3.2,6,4.97997573777616,9.506136801167067,999.5487093839192,0.9995487093839192,108.92
1000,25,event_class,32,5,0.0,0.0,0.0,0.0,2.3539108325127627,2.0,4.0,5.818000000000029,8,12.519624710840448,23.778262503908323,999.5487093839192,0.9995487093839192,108.92
1000,25,event_class,64,5,0.0,0.0,0.0,0.0,2.3539108325127627,2.0,4.0,5.818000000000029,8,12.519624710840448,23.778262503908323,999.5487093839192,0.9995487093839192,108.92
1000,25,event_class,128,5,0.0,0.0,0.0,0.0,2.3539108325127627,2.0,4.0,5.818000000000029,8,12.519624710840448,23.778262503908323,999.5487093839192,0.9995487093839192,108.92
1000,25,event_class,256,5,0.0,0.0,0.0,0.0,2.3539108325127627,2.0,4.0,5.818000000000029,8,12.519624710840448,23.778262503908323,999.5487093839192,0.9995487093839192,108.92
1000,25,event_class,512,5,0.0,0.0,0.0,0.0,2.3539108325127627,2.0,4.0,5.818000000000029,8,12.519624710840448,23.778262503908323,999.5487093839192,0.9995487093839192,108.92
1000,25,event_class,1024,5,0.0,0.0,0.0,0.0,2.3539108325127627,2.0,4.0,5.818000000000029,8,12.519624710840448,23.778262503908323,999.5487093839192,0.9995487093839192,108.92
1000,25,event_class,4096,5,0.0,0.0,0.0,0.0,2.3539108325127627,2.0,4.0,5.818000000000029,8,12.519624710840448,23.778262503908323,999.5487093839192,0.9995487093839192,108.92
1000,25,pooled,32,5,0.0,0.0,0.0,0.0,3.717296672432339,3.8,6.0,8.0,11,12.519624710840448,23.778262503908323,999.5487093839192,0.9995487093839192,108.92
1000,25,pooled,64,5,0.0,0.0,0.0,0.0,3.717296672432339,3.8,6.0,8.0,11,12.519624710840448,23.778262503908323,999.5487093839192,0.9995487093839192,108.92
1000,25,pooled,128,5,0.0,0.0,0.0,0.0,3.717296672432339,3.8,6.0,8.0,11,12.519624710840448,23.778262503908323,999.5487093839192,0.9995487093839192,108.92
1000,25,pooled,256,5,0.0,0.0,0.0,0.0,3.717296672432339,3.8,6.0,8.0,11,12.519624710840448,23.778262503908323,999.5487093839192,0.9995487093839192,108.92
1000,25,pooled,512,5,0.0,0.0,0.0,0.0,3.717296672432339,3.8,6.0,8.0,11,12.519624710840448,23.778262503908323,999.5487093839192,0.9995487093839192,108.92
1000,25,pooled,1024,5,0.0,0.0,0.0,0.0,3.717296672432339,3.8,6.0,8.0,11,12.519624710840448,23.778262503908323,999.5487093839192,0.9995487093839192,108.92
1000,25,pooled,4096,5,0.0,0.0,0.0,0.0,3.717296672432339,3.8,6.0,8.0,11,12.519624710840448,23.778262503908323,999.5487093839192,0.9995487093839192,108.92
1000,25,route_key,32,5,0.0,0.0,0.0,0.0,1.714902205657832,1.0,3.0,5.0,7,12.519624710840448,23.778262503908323,999.5487093839192,0.9995487093839192,108.92
1000,25,route_key,64,5,0.0,0.0,0.0,0.0,1.714902205657832,1.0,3.0,5.0,7,12.519624710840448,23.778262503908323,999.5487093839192,0.9995487093839192,108.92
1000,25,route_key,128,5,0.0,0.0,0.0,0.0,1.714902205657832,1.0,3.0,5.0,7,12.519624710840448,23.778262503908323,999.5487093839192,0.9995487093839192,108.92
1000,25,route_key,256,5,0.0,0.0,0.0,0.0,1.714902205657832,1.0,3.0,5.0,7,12.519624710840448,23.778262503908323,999.5487093839192,0.9995487093839192,108.92
1000,25,route_key,512,5,0.0,0.0,0.0,0.0,1.714902205657832,1.0,3.0,5.0,7,12.519624710840448,23.778262503908323,999.5487093839192,0.9995487093839192,108.92
1000,25,route_key,1024,5,0.0,0.0,0.0,0.0,1.714902205657832,1.0,3.0,5.0,7,12.519624710840448,23.778262503908323,999.5487093839192,0.9995487093839192,108.92
1000,25,route_key,4096,5,0.0,0.0,0.0,0.0,1.714902205657832,1.0,3.0,5.0,7,12.519624710840448,23.778262503908323,999.5487093839192,0.9995487093839192,108.92
1000,50,event_class,32,5,0.0,0.0,0.0,0.0,3.7057268400403123,3.6,6.0,8.4,11,25.049912204026853,47.565006106528564,999.5487093839192,0.9995487093839192,108.92
1000,50,event_class,64,5,0.0,0.0,0.0,0.0,3.7057268400403123,3.6,6.0,8.4,11,25.049912204026853,47.565006106528564,999.5487093839192,0.9995487093839192,108.92
1000,50,event_class,128,5,0.0,0.0,0.0,0.0,3.7057268400403123,3.6,6.0,8.4,11,25.049912204026853,47.565006106528564,999.5487093839192,0.9995487093839192,108.92
1000,50,event_class,256,5,0.0,0.0,0.0,0.0,3.7057268400403123,3.6,6.0,8.4,11,25.049912204026853,47.565006106528564,999.5487093839192,0.9995487093839192,108.92
1000,50,event_class,512,5,0.0,0.0,0.0,0.0,3.7057268400403123,3.6,6.0,8.4,11,25.049912204026853,47.565006106528564,999.5487093839192,0.9995487093839192,108.92
1000,50,event_class,1024,5,0.0,0.0,0.0,0.0,3.7057268400403123,3.6,6.0,8.4,11,25.049912204026853,47.565006106528564,999.5487093839192,0.9995487093839192,108.92
1000,50,event_class,4096,5,0.0,0.0,0.0,0.0,3.7057268400403123,3.6,6.0,8.4,11,25.049912204026853,47.565006106528564,999.5487093839192,0.9995487093839192,108.92
1000,50,pooled,32,5,0.0,0.0,0.0,0.0,6.457633519929334,6.2,9.8,12.8,17,25.049912204026853,47.565006106528564,999.5487093839192,0.9995487093839192,108.92
1000,50,pooled,64,5,0.0,0.0,0.0,0.0,6.457633519929334,6.2,9.8,12.8,17,25.049912204026853,47.565006106528564,999.5487093839192,0.9995487093839192,108.92
1000,50,pooled,128,5,0.0,0.0,0.0,0.0,6.457633519929334,6.2,9.8,12.8,17,25.049912204026853,47.565006106528564,999.5487093839192,0.9995487093839192,108.92
1000,50,pooled,256,5,0.0,0.0,0.0,0.0,6.457633519929334,6.2,9.8,12.8,17,25.049912204026853,47.565006106528564,999.5487093839192,0.9995487093839192,108.92
1000,50,pooled,512,5,0.0,0.0,0.0,0.0,6.457633519929334,6.2,9.8,12.8,17,25.049912204026853,47.565006106528564,999.5487093839192,0.9995487093839192,108.92
1000,50,pooled,1024,5,0.0,0.0,0.0,0.0,6.457633519929334,6.2,9.8,12.8,17,25.049912204026853,47.565006106528564,999.5487093839192,0.9995487093839192,108.92
1000,50,pooled,4096,5,0.0,0.0,0.0,0.0,6.457633519929334,6.2,9.8,12.8,17,25.049912204026853,47.565006106528564,999.5487093839192,0.9995487093839192,108.92
1000,50,route_key,32,5,0.0,0.0,0.0,0.0,2.438099161945696,2.0,5.0,7.305999999999949,10,25.049912204026853,47.565006106528564,999.5487093839192,0.9995487093839192,108.92
1000,50,route_key,64,5,0.0,0.0,0.0,0.0,2.438099161945696,2.0,5.0,7.305999999999949,10,25.049912204026853,47.565006106528564,999.5487093839192,0.9995487093839192,108.92
1000,50,route_key,128,5,0.0,0.0,0.0,0.0,2.438099161945696,2.0,5.0,7.305999999999949,10,25.049912204026853,47.565006106528564,999.5487093839192,0.9995487093839192,108.92
1000,50,route_key,256,5,0.0,0.0,0.0,0.0,2.438099161945696,2.0,5.0,7.305999999999949,10,25.049912204026853,47.565006106528564,999.5487093839192,0.9995487093839192,108.92
1000,50,route_key,512,5,0.0,0.0,0.0,0.0,2.438099161945696,2.0,5.0,7.305999999999949,10,25.049912204026853,47.565006106528564,999.5487093839192,0.9995487093839192,108.92
1000,50,route_key,1024,5,0.0,0.0,0.0,0.0,2.438099161945696,2.0,5.0,7.305999999999949,10,25.049912204026853,47.565006106528564,999.5487093839192,0.9995487093839192,108.92
1000,50,route_key,4096,5,0.0,0.0,0.0,0.0,2.438099161945696,2.0,5.0,7.305999999999949,10,25.049912204026853,47.565006106528564,999.5487093839192,0.9995487093839192,108.92
1000,100,event_class,32,5,0.0,0.0,0.0,0.0,6.414713241536724,6.2,9.8,12.8,17,50.213010526760826,95.0690663857569,999.5487093839192,0.9995487093839192,108.92
1000,100,event_class,64,5,0.0,0.0,0.0,0.0,6.414713241536724,6.2,9.8,12.8,17,50.213010526760826,95.0690663857569,999.5487093839192,0.9995487093839192,108.92
1000,100,event_class,128,5,0.0,0.0,0.0,0.0,6.414713241536724,6.2,9.8,12.8,17,50.213010526760826,95.0690663857569,999.5487093839192,0.9995487093839192,108.92
1000,100,event_class,256,5,0.0,0.0,0.0,0.0,6.414713241536724,6.2,9.8,12.8,17,50.213010526760826,95.0690663857569,999.5487093839192,0.9995487093839192,108.92
1000,100,event_class,512,5,0.0,0.0,0.0,0.0,6.414713241536724,6.2,9.8,12.8,17,50.213010526760826,95.0690663857569,999.5487093839192,0.9995487093839192,108.92
1000,100,event_class,1024,5,0.0,0.0,0.0,0.0,6.414713241536724,6.2,9.8,12.8,17,50.213010526760826,95.0690663857569,999.5487093839192,0.9995487093839192,108.92
1000,100,event_class,4096,5,0.0,0.0,0.0,0.0,6.414713241536724,6.2,9.8,12.8,17,50.213010526760826,95.0690663857569,999.5487093839192,0.9995487093839192,108.92
1000,100,pooled,32,5,0.0,0.0,0.0,0.0,11.915748966179923,11.6,16.4,21.2,26,50.213010526760826,95.0690663857569,999.5487093839192,0.9995487093839192,108.92
1000,100,pooled,64,5,0.0,0.0,0.0,0.0,11.915748966179923,11.6,16.4,21.2,26,50.213010526760826,95.0690663857569,999.5487093839192,0.9995487093839192,108.92
1000,100,pooled,128,5,0.0,0.0,0.0,0.0,11.915748966179923,11.6,16.4,21.2,26,50.213010526760826,95.0690663857569,999.5487093839192,0.9995487093839192,108.92
1000,100,pooled,256,5,0.0,0.0,0.0,0.0,11.915748966179923,11.6,16.4,21.2,26,50.213010526760826,95.0690663857569,999.5487093839192,0.9995487093839192,108.92
1000,100,pooled,512,5,0.0,0.0,0.0,0.0,11.915748966179923,11.6,16.4,21.2,26,50.213010526760826,95.0690663857569,999.5487093839192,0.9995487093839192,108.92
1000,100,pooled,1024,5,0.0,0.0,0.0,0.0,11.915748966179923,11.6,16.4,21.2,26,50.213010526760826,95.0690663857569,999.5487093839192,0.9995487093839192,108.92
1000,100,pooled,4096,5,0.0,0.0,0.0,0.0,11.915748966179923,11.6,16.4,21.2,26,50.213010526760826,95.0690663857569,999.5487093839192,0.9995487093839192,108.92
1000,100,route_key,32,5,0.0,0.0,0.0,0.0,3.871331863638571,3.0,8.0,11.6,17,50.213010526760826,95.0690663857569,999.5487093839192,0.9995487093839192,108.92
1000,100,route_key,64,5,0.0,0.0,0.0,0.0,3.871331863638571,3.0,8.0,11.6,17,50.213010526760826,95.0690663857569,999.5487093839192,0.9995487093839192,108.92
1000,100,route_key,128,5,0.0,0.0,0.0,0.0,3.871331863638571,3.0,8.0,11.6,17,50.213010526760826,95.0690663857569,999.5487093839192,0.9995487093839192,108.92
1000,100,route_key,256,5,0.0,0.0,0.0,0.0,3.871331863638571,3.0,8.0,11.6,17,50.213010526760826,95.0690663857569,999.5487093839192,0.9995487093839192,108.92
1000,100,route_key,512,5,0.0,0.0,0.0,0.0,3.871331863638571,3.0,8.0,11.6,17,50.213010526760826,95.0690663857569,999.5487093839192,0.9995487093839192,108.92
1000,100,route_key,1024,5,0.0,0.0,0.0,0.0,3.871331863638571,3.0,8.0,11.6,17,50.213010526760826,95.0690663857569,999.5487093839192,0.9995487093839192,108.92
1000,100,route_key,4096,5,0.0,0.0,0.0,0.0,3.871331863638571,3.0,8.0,11.6,17,50.213010526760826,95.0690663857569,999.5487093839192,0.9995487093839192,108.92
1000,250,event_class,32,5,0.0,0.0,0.0,0.0,14.515463420673214,14.4,19.8,23.8,30,125.07868404238086,237.06418613820415,999.5487093839192,0.9995487093839192,108.92
1000,250,event_class,64,5,0.0,0.0,0.0,0.0,14.515463420673214,14.4,19.8,23.8,30,125.07868404238086,237.06418613820415,999.5487093839192,0.9995487093839192,108.92
1000,250,event_class,128,5,0.0,0.0,0.0,0.0,14.515463420673214,14.4,19.8,23.8,30,125.07868404238086,237.06418613820415,999.5487093839192,0.9995487093839192,108.92
1000,250,event_class,256,5,0.0,0.0,0.0,0.0,14.515463420673214,14.4,19.8,23.8,30,125.07868404238086,237.06418613820415,999.5487093839192,0.9995487093839192,108.92
1000,250,event_class,512,5,0.0,0.0,0.0,0.0,14.515463420673214,14.4,19.8,23.8,30,125.07868404238086,237.06418613820415,999.5487093839192,0.9995487093839192,108.92
1000,250,event_class,1024,5,0.0,0.0,0.0,0.0,14.515463420673214,14.4,19.8,23.8,30,125.07868404238086,237.06418613820415,999.5487093839192,0.9995487093839192,108.92
1000,250,event_class,4096,5,0.0,0.0,0.0,0.0,14.515463420673214,14.4,19.8,23.8,30,125.07868404238086,237.06418613820415,999.5487093839192,0.9995487093839192,108.92
1000,250,pooled,32,5,0.24684394234398574,0.062119583968622404,0.17992424242424243,0.34321849105974706,28.223901964734296,27.8,35.0,40.6,49,125.07868404238086,237.06418613820415,999.5487093839192,0.9995487093839192,108.92
1000,250,pooled,64,5,0.0,0.0,0.0,0.0,28.223901964734296,27.8,35.0,40.6,49,125.07868404238086,237.06418613820415,999.5487093839192,0.9995487093839192,108.92
1000,250,pooled,128,5,0.0,0.0,0.0,0.0,28.223901964734296,27.8,35.0,40.6,49,125.07868404238086,237.06418613820415,999.5487093839192,0.9995487093839192,108.92
1000,250,pooled,256,5,0.0,0.0,0.0,0.0,28.223901964734296,27.8,35.0,40.6,49,125.07868404238086,237.06418613820415,999.5487093839192,0.9995487093839192,108.92
1000,250,pooled,512,5,0.0,0.0,0.0,0.0,28.223901964734296,27.8,35.0,40.6,49,125.07868404238086,237.06418613820415,999.5487093839192,0.9995487093839192,108.92
1000,250,pooled,1024,5,0.0,0.0,0.0,0.0,28.223901964734296,27.8,35.0,40.6,49,125.07868404238086,237.06418613820415,999.5487093839192,0.9995487093839192,108.92
1000,250,pooled,4096,5,0.0,0.0,0.0,0.0,28.223901964734296,27.8,35.0,40.6,49,125.07868404238086,237.06418613820415,999.5487093839192,0.9995487093839192,108.92
1000,250,route_key,32,5,0.0,0.0,0.0,0.0,8.171676470650285,7.4,16.6,22.6,26,125.07868404238086,237.06418613820415,999.5487093839192,0.9995487093839192,108.92
1000,250,route_key,64,5,0.0,0.0,0.0,0.0,8.171676470650285,7.4,16.6,22.6,26,125.07868404238086,237.06418613820415,999.5487093839192,0.9995487093839192,108.92
1000,250,route_key,128,5,0.0,0.0,0.0,0.0,8.171676470650285,7.4,16.6,22.6,26,125.07868404238086,237.06418613820415,999.5487093839192,0.9995487093839192,108.92
1000,250,route_key,256,5,0.0,0.0,0.0,0.0,8.171676470650285,7.4,16.6,22.6,26,125.07868404238086,237.06418613820415,999.5487093839192,0.9995487093839192,108.92
1000,250,route_key,512,5,0.0,0.0,0.0,0.0,8.171676470650285,7.4,16.6,22.6,26,125.07868404238086,237.06418613820415,999.5487093839192,0.9995487093839192,108.92
1000,250,route_key,1024,5,0.0,0.0,0.0,0.0,8.171676470650285,7.4,16.6,22.6,26,125.07868404238086,237.06418613820415,999.5487093839192,0.9995487093839192,108.92
1000,250,route_key,4096,5,0.0,0.0,0.0,0.0,8.171676470650285,7.4,16.6,22.6,26,125.07868404238086,237.06418613820415,999.5487093839192,0.9995487093839192,108.92
1000,500,event_class,32,5,0.2560447524003693,0.07715685536410308,0.18181818181818182,0.37679895333624075,28.037816352774918,28.2,35.2,42.4,53,249.19660513061666,475.0090523669264,999.5487093839192,0.9995487093839192,108.92
1000,500,event_class,64,5,0.0,0.0,0.0,0.0,28.037816352774918,28.2,35.2,42.4,53,249.19660513061666,475.0090523669264,999.5487093839192,0.9995487093839192,108.92
1000,500,event_class,128,5,0.0,0.0,0.0,0.0,28.037816352774918,28.2,35.2,42.4,53,249.19660513061666,475.0090523669264,999.5487093839192,0.9995487093839192,108.92
1000,500,event_class,256,5,0.0,0.0,0.0,0.0,28.037816352774918,28.2,35.2,42.4,53,249.19660513061666,475.0090523669264,999.5487093839192,0.9995487093839192,108.92
1000,500,event_class,512,5,0.0,0.0,0.0,0.0,28.037816352774918,28.2,35.2,42.4,53,249.19660513061666,475.0090523669264,999.5487093839192,0.9995487093839192,108.92
1000,500,event_class,1024,5,0.0,0.0,0.0,0.0,28.037816352774918,28.2,35.2,42.4,53,249.19660513061666,475.0090523669264,999.5487093839192,0.9995487093839192,108.92
1000,500,event_class,4096,5,0.0,0.0,0.0,0.0,28.037816352774918,28.2,35.2,42.4,53,249.19660513061666,475.0090523669264,999.5487093839192,0.9995487093839192,108.92
1000,500,pooled,32,5,0.9990146217418945,0.0022033727686743524,0.9950731087094723,1.0,55.46904784423715,55.2,64.6,76.2,85,249.19660513061666,475.0090523669264,999.5487093839192,0.9995487093839192,108.92
1000,500,pooled,64,5,0.14037004763926536,0.08219088148996016,0.08280938506364055,0.26631777874691087,55.46904784423715,55.2,64.6,76.2,85,249.19660513061666,475.0090523669264,999.5487093839192,0.9995487093839192,108.92
1000,500,pooled,128,5,0.0,0.0,0.0,0.0,55.46904784423715,55.2,64.6,76.2,85,249.19660513061666,475.0090523669264,999.5487093839192,0.9995487093839192,108.92
1000,500,pooled,256,5,0.0,0.0,0.0,0.0,55.46904784423715,55.2,64.6,76.2,85,249.19660513061666,475.0090523669264,999.5487093839192,0.9995487093839192,108.92
1000,500,pooled,512,5,0.0,0.0,0.0,0.0,55.46904784423715,55.2,64.6,76.2,85,249.19660513061666,475.0090523669264,999.5487093839192,0.9995487093839192,108.92
1000,500,pooled,1024,5,0.0,0.0,0.0,0.0,55.46904784423715,55.2,64.6,76.2,85,249.19660513061666,475.0090523669264,999.5487093839192,0.9995487093839192,108.92
1000,500,pooled,4096,5,0.0,0.0,0.0,0.0,55.46904784423715,55.2,64.6,76.2,85,249.19660513061666,475.0090523669264,999.5487093839192,0.9995487093839192,108.92
1000,500,route_key,32,5,0.09030084090090672,0.020459855639121595,0.057506517405305935,0.1097543247565053,15.369611339108625,14.2,31.1,38.8,45,249.19660513061666,475.0090523669264,999.5487093839192,0.9995487093839192,108.92
1000,500,route_key,64,5,0.0,0.0,0.0,0.0,15.369611339108625,14.2,31.1,38.8,45,249.19660513061666,475.0090523669264,999.5487093839192,0.9995487093839192,108.92
1000,500,route_key,128,5,0.0,0.0,0.0,0.0,15.369611339108625,14.2,31.1,38.8,45,249.19660513061666,475.0090523669264,999.5487093839192,0.9995487093839192,108.92
1000,500,route_key,256,5,0.0,0.0,0.0,0.0,15.369611339108625,14.2,31.1,38.8,45,249.19660513061666,475.0090523669264,999.5487093839192,0.9995487093839192,108.92
1000,500,route_key,512,5,0.0,0.0,0.0,0.0,15.369611339108625,14.2,31.1,38.8,45,249.19660513061666,475.0090523669264,999.5487093839192,0.9995487093839192,108.92
1000,500,route_key,1024,5,0.0,0.0,0.0,0.0,15.369611339108625,14.2,31.1,38.8,45,249.19660513061666,475.0090523669264,999.5487093839192,0.9995487093839192,108.92
1000,500,route_key,4096,5,0.0,0.0,0.0,0.0,15.369611339108625,14.2,31.1,38.8,45,249.19660513061666,475.0090523669264,999.5487093839192,0.9995487093839192,108.92
1000,1000,event_class,32,5,0.9941083345243624,0.0009347933980837713,0.9926891290527654,0.9950927771814139,55.03455541134762,54.8,65.8,75.0,81,499.1657796609039,951.5302111669265,999.5487093839192,0.9995487093839192,108.92
1000,1000,event_class,64,5,0.15915148810757687,0.08377286475709762,0.07607323232323232,0.28245384503561566,55.03455541134762,54.8,65.8,75.0,81,499.1657796609039,951.5302111669265,999.5487093839192,0.9995487093839192,108.92
1000,1000,event_class,128,5,0.0,0.0,0.0,0.0,55.03455541134762,54.8,65.8,75.0,81,499.1657796609039,951.5302111669265,999.5487093839192,0.9995487093839192,108.92
1000,1000,event_class,256,5,0.0,0.0,0.0,0.0,55.03455541134762,54.8,65.8,75.0,81,499.1657796609039,951.5302111669265,999.5487093839192,0.9995487093839192,108.92
1000,1000,event_class,512,5,0.0,0.0,0.0,0.0,55.03455541134762,54.8,65.8,75.0,81,499.1657796609039,951.5302111669265,999.5487093839192,0.9995487093839192,108.92
1000,1000,event_class,1024,5,0.0,0.0,0.0,0.0,55.03455541134762,54.8,65.8,75.0,81,499.1657796609039,951.5302111669265,999.5487093839192,0.9995487093839192,108.92
1000,1000,event_class,4096,5,0.0,0.0,0.0,0.0,55.03455541134762,54.8,65.8,75.0,81,499.1657796609039,951.5302111669265,999.5487093839192,0.9995487093839192,108.92
1000,1000,pooled,32,5,1.0,0.0,1.0,1.0,109.83944526226401,111.0,122.4,131.0,135,499.1657796609039,951.5302111669265,999.5487093839192,0.9995487093839192,108.92
1000,1000,pooled,64,5,1.0,0.0,1.0,1.0,109.83944526226401,111.0,122.4,131.0,135,499.1657796609039,951.5302111669265,999.5487093839192,0.9995487093839192,108.92
1000,1000,pooled,128,5,0.05088310881936257,0.05122604232380773,0.0,0.13359499927315016,109.83944526226401,111.0,122.4,131.0,135,499.1657796609039,951.5302111669265,999.5487093839192,0.9995487093839192,108.92
1000,1000,pooled,256,5,0.0,0.0,0.0,0.0,109.83944526226401,111.0,122.4,131.0,135,499.1657796609039,951.5302111669265,999.5487093839192,0.9995487093839192,108.92
1000,1000,pooled,512,5,0.0,0.0,0.0,0.0,109.83944526226401,111.0,122.4,131.0,135,499.1657796609039,951.5302111669265,999.5487093839192,0.9995487093839192,108.92
1000,1000,pooled,1024,5,0.0,0.0,0.0,0.0,109.83944526226401,111.0,122.4,131.0,135,499.1657796609039,951.5302111669265,999.5487093839192,0.9995487093839192,108.92
1000,1000,pooled,4096,5,0.0,0.0,0.0,0.0,109.83944526226401,111.0,122.4,131.0,135,499.1657796609039,951.5302111669265,999.5487093839192,0.9995487093839192,108.92
1000,1000,route_key,32,5,0.47618636545735615,0.014942575930953635,0.46388590706946786,0.5020517676767676,29.69973941895629,26.8,58.0,72.2,75,499.1657796609039,951.5302111669265,999.5487093839192,0.9995487093839192,108.92
1000,1000,route_key,64,5,0.04596278000343513,0.015135686969307973,0.02085569697899095,0.05960168629161215,29.69973941895629,26.8,58.0,72.2,75,499.1657796609039,951.5302111669265,999.5487093839192,0.9995487093839192,108.92
1000,1000,route_key,128,5,0.0,0.0,0.0,0.0,29.69973941895629,26.8,58.0,72.2,75,499.1657796609039,951.5302111669265,999.5487093839192,0.9995487093839192,108.92
1000,1000,route_key,256,5,0.0,0.0,0.0,0.0,29.69973941895629,26.8,58.0,72.2,75,499.1657796609039,951.5302111669265,999.5487093839192,0.9995487093839192,108.92
